name,time,pressure1,pressure2,pressure3,pressure4,temperature1,temperature2,temperature3,temperature4,temperature5
test12,2024-03-23T11:15:40.657847791Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:15:42.415579379Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:15:43.652793449Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:15:44.684454548Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:15:50.655317831Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:15:52.414961178Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:15:53.712991154Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:15:54.894784667Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:00.657286787Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:02.418237837Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:03.777672304Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:16:05.111185865Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:10.657955969Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:12.418725362Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:13.840090615Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:16:15.321369358Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:20.657761991Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:22.418055356Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:23.906139732Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:16:25.535689584Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:30.657384906Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:32.432215745Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:33.97072195Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:16:35.750323147Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:40.658371212Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:42.420589317Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:44.036340166Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:16:45.960588378Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:16:50.659301449Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:52.423816522Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:16:54.099173743Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:16:56.174972544Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:00.663885326Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:02.421745318Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:04.161393811Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:06.388573719Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:10.663013507Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:12.420532005Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:14.22667081Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:16.601013524Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:20.66257568Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:22.424390504Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:24.293082105Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:26.810280578Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:30.667063524Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:32.426485885Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:34.35465755Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:37.028905651Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:40.669764401Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:42.422256271Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:44.421797048Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:47.24269607Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:17:50.666067994Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:52.427683801Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:17:54.486331829Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:17:57.456678927Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:00.670198752Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:02.43254035Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:04.553508669Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:07.67092282Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:10.674627484Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:12.428604024Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:14.61968542Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:17.883218294Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:20.669056218Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:22.434844327Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:24.681841125Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:28.098564317Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:30.67827675Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:32.432543427Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:34.745764015Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:38.310969022Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:40.671512038Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:42.43260747Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:44.80992223Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:48.523635196Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:18:50.671775821Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:52.438217054Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:18:54.876078625Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:18:58.738700113Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:00.675071735Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:02.435430495Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:04.939108199Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:19:08.952360168Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:10.677793621Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:12.435513782Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:15.003299977Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:19:19.164664271Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:20.675343141Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:22.436466728Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:25.074170418Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:19:29.380734874Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:30.676976251Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:32.437291586Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:35.135393073Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:19:39.594838966Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:40.681039897Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:42.437953361Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:45.196767848Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:19:49.807044569Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:19:50.678034279Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:52.440914583Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:19:55.266466436Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:00.021847997Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:00.683582216Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:02.4400787Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:05.329223054Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:10.231857868Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:10.680576797Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:12.443532564Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:15.392989711Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:20.448718185Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:20.681198164Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:22.442083664Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:25.460100864Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:30.658690962Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:30.687319948Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:32.446197368Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:35.52379471Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:40.68563145Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:40.874779875Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:42.443581823Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:45.590206242Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:20:50.685448259Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:51.090558377Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:20:52.444754998Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:20:55.652559176Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:00.685187736Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:01.307779057Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:21:02.445467253Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:05.720116132Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:10.689514785Z,NA,0.143942669,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:11.522011025Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:21:12.446701444Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:15.781243375Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:20.691362241Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:21.730473635Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:21:22.447979141Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:25.845990702Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:30.688485545Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:31.946219103Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:21:32.451352671Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:35.9117346Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:40.688674569Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:42.160184553Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:21:42.449036489Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:45.985760469Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:21:50.690342823Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:52.376280522Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:21:52.452592722Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:21:56.040292079Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:00.690768668Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:02.463866977Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:02.58586434Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:22:06.10534085Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:10.6935803Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:12.454385586Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:12.819281639Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:22:16.171188132Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:20.693209289Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:22.457132334Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:23.015297782Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:22:26.236655867Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:30.705226781Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:32.458699077Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:33.229505386Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:22:36.298143624Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:40.695950671Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:42.45725443Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:43.451417891Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:22:46.363384609Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:22:50.696282576Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:52.461063258Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:22:53.655943837Z,NA,NA,NA,NA,NA,19.875,NA,NA,NA
test12,2024-03-23T11:22:56.429750518Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:23:00.710142198Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:02.459521871Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:03.869954308Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:06.521499596Z,NA,NA,NA,NA,19,NA,NA,NA,NA
test12,2024-03-23T11:23:10.699582059Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:12.459439992Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:14.078672112Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:16.557329546Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:23:20.699620922Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:22.462286463Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:24.295581958Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:26.623109707Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:23:30.69983556Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:32.46019345Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:34.511708159Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:36.687028789Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:23:40.701246226Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:42.463563296Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:44.722906175Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:46.752767798Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:23:50.706275189Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:52.472526315Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:23:54.935698651Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:23:56.816381412Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:00.704794688Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:02.463481968Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:05.149780278Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:06.881533659Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:10.705348599Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:12.46529991Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:15.364034509Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:16.94553665Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:20.70796463Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:22.468955705Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:25.577595521Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:27.012517586Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:30.706855915Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:32.467215991Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:35.790503263Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:37.075851849Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:40.707610785Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:42.468256987Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:46.006177754Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:47.139730543Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:24:50.70806817Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:52.464686793Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:24:56.219178479Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:24:57.204319137Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:00.70950561Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:02.469788815Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:06.430530743Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:07.268045618Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:10.710070679Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:12.474073466Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:16.644385649Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:17.330993477Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:20.711290966Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:22.46740085Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:26.858194633Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:27.397077102Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:30.719999997Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:32.471527049Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:37.071958112Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:37.461312066Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:40.713521444Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:42.47751903Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:47.289661933Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:47.532114639Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:25:50.714298255Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:52.470350805Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:25:57.49718666Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:25:57.586187616Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:00.71663174Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:02.475415081Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:07.655783997Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:07.710289372Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:26:10.71777693Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:12.478540705Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:17.718410997Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:17.926222337Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:26:20.717818355Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:22.486000322Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:27.780249854Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:28.138464272Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:26:30.718353293Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:32.480322029Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:37.846888482Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:38.351486953Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:26:40.72078397Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:42.484900796Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:47.912770012Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:48.566805628Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:26:50.720673768Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:52.48118166Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:26:57.975955403Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:26:58.778183019Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
test12,2024-03-23T11:27:00.722890813Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:27:02.491321266Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T11:27:08.039713529Z,NA,NA,NA,NA,18.875,NA,NA,NA,NA
test12,2024-03-23T11:27:08.994749292Z,NA,NA,NA,NA,NA,19.75,NA,NA,NA
